8.50799	-4.80679	1.66438	-0.230702	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.05062	-4.52409	-0.0778858	-0.262922	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
8.65187	-4.9284	2.21721	-0.222288	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.15626	-4.83347	-0.0722	-0.280527	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
9.03585	-5.10315	3.03201	-0.208707	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.31209	-5.12466	-0.0635024	-0.29621	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
9.12755	-5.25234	2.41002	-0.23543	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.45425	-5.42208	-0.0557417	-0.313091	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
9.6214	-5.34195	2.52141	-0.237389	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.64911	-5.63489	-0.0448901	-0.324252	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
9.67906	-5.44693	2.38574	-0.247186	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.73913	-5.92001	-0.0399256	-0.339991	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
10.0453	-5.5427	3.55409	-0.190453	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.96046	-6.20796	-0.0252195	-0.323809	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
10.5495	-5.59617	2.51421	-0.253515	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.16097	-6.4169	-0.0166774	-0.367866	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
10.529	-5.68665	2.49014	-0.258955	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.25552	-6.70986	-0.0114471	-0.383786	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
10.8249	-5.75557	2.6884	-0.257273	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.44506	-6.91886	-0.000984919	-0.395025	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
11.0792	-5.82219	2.54545	-0.234755	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.54866	-7.20356	0.00430035	-0.373487	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
11.5083	-5.90335	3.42125	-0.21457	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.73374	-7.49971	0.0135964	-0.388738	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
11.891	-5.96566	2.03633	-0.289317	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.84279	-7.71144	0.0209519	-0.438754	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
12.0112	-6.04674	2.7811	-0.240891	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
8.95629	-7.99301	0.0247679	-0.413478	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
12.0774	-6.12533	1.8581	-0.303802	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.05492	-8.19695	0.0326755	-0.465866	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
12.6174	-6.19299	2.77715	-0.248792	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.14864	-8.5007	0.0343797	-0.4384	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
12.8037	-6.27198	1.91397	-0.311361	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.24011	-8.71958	0.0428874	-0.494603	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
13.1283	-6.34644	4.25291	-0.214965	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.44036	-9.10211	0.0490331	-0.468817	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
13.3875	-6.39965	2.19647	-0.27725	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.53426	-9.2997	0.0537565	-0.478844	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
13.4895	-6.48513	2.23518	-0.280399	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.54044	-9.59572	0.0540404	-0.493459	9.54779	-9.64959	9.55	-9.65	0	-3.0002
13.9686	-6.57322	2.83264	-0.268701	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.63805	-9.87868	0.0589983	-0.508192	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
13.959	-6.65076	1.94957	-0.332923	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.72938	-10.0831	0.0698594	-0.569626	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
14.5464	-6.70424	2.34083	-0.289823	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.74649	-10.4148	0.064365	-0.534465	9.75524	-10.4732	9.75	-10.45	0	-3.00063
14.4343	-6.81072	2.61646	-0.324061	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.84109	-10.6928	0.0761636	-0.604384	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
14.8596	-6.89588	1.91535	-0.34868	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.82684	-10.9796	0.0752026	-0.618805	9.83614	-11.041	9.85	-11.05	0	-2.73073
15.003	-6.99888	2.26271	-0.307631	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.83631	-11.2865	0.068893	-0.578371	9.84568	-11.3496	9.85	-11.35	0	-2.99961
15.3262	-7.11805	2.25167	-0.314545	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.82279	-11.566	0.0682404	-0.592622	9.83206	-11.6307	9.85	-11.65	0	-2.99843
15.5291	-7.22629	0.871567	-0.359656	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.74057	-11.7784	0.064063	-0.602792	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
15.5254	-7.33401	1.77318	-0.339074	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.64547	-12.0822	0.059289	-0.617964	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
15.8729	-7.45717	1.02377	-0.367509	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.54124	-12.2792	0.05409	-0.628158	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
15.6714	-7.6035	0.380644	-0.393417	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.35478	-12.4804	0.0447757	-0.638803	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
15.9013	-7.72037	0.91947	-0.424681	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.21621	-12.6905	0.0415553	-0.713507	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
16.0291	-7.8911	-0.676647	-0.43916	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
8.83904	-12.88	0.0189004	-0.659462	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
15.7565	-8.07961	-0.270629	-0.478048	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.66222	-12.9708	0.0109839	-0.72826	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
15.839	-8.21675	-0.770012	-0.457559	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.35834	-13.0827	-0.00525035	-0.669055	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
15.6751	-8.3659	-1.4531	-0.528526	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.03872	-13.0784	-0.0234173	-0.735417	8.03583	-13.1513	8.05	-13.15	-2.72742	0
15.3751	-8.52875	-1.31454	-0.532609	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.7701	-13.0917	-0.0382117	-0.735492	7.76538	-13.1647	7.75	-13.15	-2.72986	0
15.5134	-8.67654	-0.466982	-0.471317	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.45474	-13.1782	-0.0506016	-0.673645	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
15.1198	-8.84979	-1.43637	-0.553678	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.16893	-13.1648	-0.0714068	-0.739917	7.16011	-13.2382	7.15	-13.25	-2.72844	0
14.8487	-8.98369	-2.29542	-0.538384	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.85984	-13.0764	-0.0804613	-0.668547	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
15.0424	-9.10719	-1.97189	-0.583281	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.57049	-12.9955	-0.104452	-0.730717	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
14.7473	-9.26795	-1.23359	-0.570662	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.27664	-12.981	-0.120719	-0.730216	6.26174	-13.0534	6.25	-13.05	-2.72678	0
14.5589	-9.41345	-1.82776	-0.594913	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.95905	-12.8776	-0.138112	-0.723748	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
14.2939	-9.54507	-3.1361	-0.589953	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.67012	-12.6658	-0.140179	-0.647954	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
13.932	-9.65033	-1.64633	-0.602313	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.45887	-12.5818	-0.165862	-0.70812	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
13.7595	-9.7637	-2.79535	-0.641498	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.15326	-12.3992	-0.182786	-0.69823	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
13.5872	-9.87918	-2.32236	-0.633247	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.95377	-12.1819	-0.193544	-0.685311	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
13.1153	-9.97228	-2.67353	-0.596189	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.78424	-11.9996	-0.184573	-0.614278	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
13.0281	-9.99384	-2.81599	-0.653975	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.66964	-11.679	-0.209614	-0.658825	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
12.7306	-9.98995	-1.9977	-0.62872	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.57624	-11.5063	-0.214394	-0.648132	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
12.453	-10.0127	-4.25756	-0.642222	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.46784	-11.0876	-0.200214	-0.567856	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
12.1249	-9.95724	-1.7829	-0.620901	4.43713	-11.024	4.45	-11.05	0	1.81614
4.47852	-10.8692	-0.22022	-0.614202	4.45136	-10.93	4.45	-10.95	0	1.81612
11.9088	-9.89198	-2.59436	-0.640015	4.44745	-10.786	4.45	-10.8	0	2.72555
4.485	-10.5864	-0.219749	-0.598267	4.45788	-10.6457	4.45	-10.65	0	2.72554
11.7216	-9.82741	-2.45404	-0.631394	4.46329	-10.5756	4.45	-10.5	0	2.729
4.4678	-10.2806	-0.22042	-0.580638	4.44057	-10.3382	4.45	-10.35	0	2.72898
11.433	-9.69716	-2.21931	-0.617433	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.57575	-9.98791	-0.214634	-0.564934	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
11.2356	-9.54023	-2.192	-0.60719	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.66345	-9.69513	-0.209603	-0.548276	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
10.7424	-9.38986	-2.29746	-0.601833	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.77106	-9.40809	-0.203932	-0.533133	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
10.8287	-9.16955	-1.58989	-0.568726	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.97229	-9.08761	-0.192548	-0.514714	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
10.476	-8.97043	-1.20047	-0.499623	4.95209	-8.96272	5	-9.05	0.999884	1.99977
5.06439	-8.89973	-0.170479	-0.458646	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
10.5317	-8.75549	-1.30461	-0.537656	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.2905	-8.58732	-0.175155	-0.487563	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
10.3409	-8.50165	-0.643617	-0.459939	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.46906	-8.38017	-0.150195	-0.432627	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
10.3358	-8.31673	-0.731483	-0.496625	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.55842	-8.19738	-0.160357	-0.466017	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
10.0304	-8.0636	-0.724716	-0.482147	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.86862	-7.91139	-0.143288	-0.450409	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
10.0419	-7.77082	-0.407424	-0.456712	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.07613	-7.69217	-0.131779	-0.438141	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
9.99531	-7.52356	-0.345549	-0.441214	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.27153	-7.50098	-0.120993	-0.427593	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
10.0198	-7.261	-0.110596	-0.419471	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.46562	-7.32278	-0.110139	-0.417233	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
9.7998	-6.99891	0.574912	-0.348804	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.76717	-7.10574	-0.0850907	-0.368774	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
9.81393	-6.7659	-0.439158	-0.402214	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.87439	-6.90819	-0.0878037	-0.395297	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
10.081	-6.50764	0.729266	-0.354118	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.16579	-6.71329	-0.0715774	-0.383884	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
10.0634	-6.23556	-0.0437129	-0.361083	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.36255	-6.52355	-0.060681	-0.373174	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
10.1324	-6.00395	1.5858	-0.270169	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.6621	-6.42765	-0.0401702	-0.334633	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
10.1099	-5.80384	0.852205	-0.312155	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.85607	-6.32252	-0.0335226	-0.362706	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
10.3389	-5.56864	0.96161	-0.29594	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.13969	-6.11109	-0.0178312	-0.350557	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
10.3163	-5.3017	0.485003	-0.266876	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33712	-5.91303	-0.00631039	-0.308819	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
10.4707	-5.07517	1.69375	-0.248011	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.65761	-5.82986	0.0107457	-0.335202	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
10.6003	-4.84807	0.562021	-0.268381	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85179	-5.6107	0.0214737	-0.323272	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
10.7293	-4.64034	0.704448	-0.228384	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.0469	-5.42283	0.029341	-0.284693	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
10.5828	-4.42754	1.81703	-0.208965	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.33628	-5.29592	0.0482152	-0.305811	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
10.8408	-4.22411	0.588269	-0.233498	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.54565	-5.10269	0.0597762	-0.295154	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
11.11	-4.03714	0.71381	-0.219696	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.74983	-4.90318	0.0709602	-0.283786	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
11.1278	-3.78809	0.65865	-0.208157	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.9463	-4.71644	0.0820036	-0.274191	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
11.0591	-3.53922	0.530614	-0.197427	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1314	-4.42564	0.0919999	-0.25745	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
11.1168	-3.27886	0.638372	-0.180361	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3515	-4.13944	0.104294	-0.242037	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
11.4243	-3.05661	1.2774	-0.150169	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5274	-3.9226	0.113994	-0.230033	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
11.4265	-2.83884	0.928064	-0.148089	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.746	-3.72829	0.125986	-0.219167	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
11.4209	-2.64549	0.137952	-0.160095	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8365	-3.44148	0.130943	-0.203284	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
11.4784	-2.39471	1.28105	-0.0998495	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0272	-3.13759	0.128647	-0.169623	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.5353	-2.13538	0.106199	-0.13336	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1246	-2.84874	0.147167	-0.170973	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.4845	-1.91239	0.315938	-0.11475	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2336	-2.53789	0.152989	-0.153578	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.3779	-1.68903	-1.42665	-0.152336	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1411	-2.24238	0.147826	-0.137208	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.4045	-1.48363	1.32675	-0.0617979	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3329	-1.94589	0.158363	-0.120805	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.441	-1.24852	-0.250785	-0.0942132	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3132	-1.65999	0.157177	-0.104966	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.151	-1.02164	-1.12677	-0.0998022	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.2406	-1.34946	0.139434	-0.0799629	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2232	-0.854947	-1.08542	-0.0961967	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.1342	-1.1504	0.147353	-0.0768888	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
10.8804	-0.65377	-2.19443	-0.111664	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
10.9415	-0.723448	0.124429	-0.0485408	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.8633	-0.44751	-1.01881	-0.0712932	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8485	-0.548699	0.131784	-0.0437599	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.8308	-0.273442	-1.92073	-0.0875673	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6394	-0.344258	0.120207	-0.0324604	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.4861	-0.139416	-3.00341	-0.110747	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3311	-0.148835	0.103108	-0.0216519	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.4631	-0.00814398	-1.80948	-0.0691086	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1423	-0.0466581	0.0926375	-0.016004	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
9.90595	0.0447798	-2.58443	-0.0875938	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.84732	0.0363074	0.0763389	-0.011423	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.6227	0.0847121	-2.67519	-0.0875775	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.53935	0.0386157	0.0594906	-0.0113211	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.30902	0.12633	-2.73806	-0.0865777	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.23917	0.154063	0.0428479	-0.00493472	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.05093	0.204421	-2.66994	-0.0798993	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.94424	0.260181	0.0265794	0.000923208	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.89433	0.247364	-1.82337	-0.0529247	8.90199	0.247143	8.85	0.25	-1.81847	0
8.75815	0.263642	0.0162962	0.00111387	8.76016	0.263752	8.75	0.25	-1.81846	0
8.46077	0.258725	-3.58138	-0.102183	8.46355	0.258809	8.55	0.25	-3.6326	0
8.35441	0.252546	-0.00599671	0.000502017	8.35367	0.252596	8.35	0.25	-3.6326	0
8.05539	0.242499	-2.63893	-0.0753234	8.05161	0.241868	8.2	0.25	-2.72841	0
8.05688	0.247854	-0.0224068	0.000242344	8.05411	0.247878	8.05	0.25	-2.72842	0
7.79424	0.204403	-2.53948	-0.0741506	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.74826	0.144569	-0.0394575	-0.00546008	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.78255	0.0859203	-2.69747	-0.0852055	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.46045	0.0462842	-0.0552527	-0.0108678	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.1725	0.0131059	-3.05743	-0.0976551	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.17496	0.0299364	-0.0646435	-0.010717	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.19496	-0.0920032	-1.7294	-0.0662584	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.96447	-0.145628	-0.0827288	-0.0214816	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
